subtag	link-error	tag	link	source	id	splits	tag_description	comb.tag	comb.tag.freq	rom	ar	manual_check
a	0	240	4	aco	aco-4113	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Qawāʻid al-lughah al-Miṣrīyah al-Qibṭīyah	قواعد اللغة المصرية القبطية	good
a	0	240	4	aco	aco-10523	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Sharḥ al-Kāfiyah	شرح الكافية	good
a	0	240	4	loc	loc-89291	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Nahr al-dhahab fī tārīkh Ḥalab	نهر الذهب في تاريخ حلب	good
a	0	240	4	aco	aco-9093	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Insān fī marāḥilihi al-sitt.	انسان في مراحل الست.	good
a	0	240	4	aco	aco-10423	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Khalal fī al-ṣalawah	خلل في الصلوة	good
a	0	240	4	loc	loc-32841	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Irshād al-sāʼil fī ajwibat al-masāʼil	إرشاد السائل في أجوبة المسائل	good
a	0	240	4	loc	loc-76761	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Sharḥ mukhtaṣar al-Tuffāḥah fī ʻilm al-misāḥah	شرح مختصر التفاحة في علم المساحة	good
a	0	240	4	aco	aco-10163	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Qāʻidat lā ḍarar	قاعدة لا ضرر	good
a	0	240	4	umich	umich-4701	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Zahr al-kimām fī qiṣṣat Sayyidinā Yūsuf ʻalayhi al-salām	زهر الكمام في قصة سيدنا يوسف عليه السلام	good
a	0	240	4	aco	aco-843	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Wādī al-Furāt.	وادي الفرات.	good
a	0	240	4	loc	loc-9011	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Ḥadīth Abī Muḥammad ʻAbd Allāh ibn Muḥammad ibn Ishāq al-Fākihī	حديث أبي محمد عبدالله بن محمد بن إسحاق الفاكهي.	good
a	0	240	4	loc	loc-87581	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Poems	شعر	translation
a	0	240	4	aco	aco-2373	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Laws, etc.	قوانين، الخ.	translation
a	0	240	4	aco	aco-393	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Laws, etc.	قوانين، الخ	translation
a	0	240	4	loc	loc-22741	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Khilaʻīyāt	خلعيات	good
a	0	240	4	aco	aco-7043	dev	UNIFORM TITLE (NR) - Uniform title (NR)	240a	257	Qānūn fī al-ṭibb	قانون في الطب	good
												20
e	0	260	6	loc	loc-88171	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	([Cairo] :	([Cairo] :	duplicate
e	0	260	6	loc	loc-10061	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(al-Qāhirah :	(القاهرة :	good
e	0	260	6	loc	loc-25391	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(Tūnis :	(‏تونس :	good
e	0	260	6	loc	loc-11661	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(Ṣafāqis :	(صفاقس :	good
e	0	260	6	loc	loc-14201	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(s.l.] :	(s.l.] :	duplicate
e	0	260	6	loc	loc-63741	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(al-Dār al-Bayḍāʼ :	(الدار البيضاء :	good
e	0	260	6	loc	loc-63131	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(al-Dār al-Bayḍāʼ :	(الدار البيضاء :	good
e	0	260	6	loc	loc-84431	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	([al-Fajjālah, Cairo] :	([الفجالة، Cairo] :	good
e	0	260	6	loc	loc-70951	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(al-Rabāṭ :	(الرباط :	good
e	0	260	6	loc	loc-45761	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	([Fès] :	([فاس] :	good
e	0	260	6	loc	loc-63581	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(Dimashq :	(دمشق :	good
e	0	260	6	loc	loc-38511	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	([Manama?] :	‏([Manama?] :‏	duplicate
e	0	260	6	loc	loc-68071	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(al-Riyāḍ :	(الرياض :	good
e	0	260	6	loc	loc-33621	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(ʻIbillīn :	(عبلين :	good
e	0	260	6	loc	loc-16461	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(Tūnis :	(تونس :	good
e	0	260	6	loc	loc-9521	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(Fās :	‏فاس)‏ :	good
e	0	260	6	loc	loc-88331	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	([Amman] :	([Amman] :	duplicate
e	0	260	6	loc	loc-28801	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(ʻĀbidīn [Cairo] :	(عابدين [Cairo] :	mixed
e	0	260	6	loc	loc-51401	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	(Nābulus :	(نابلس :	good
e	0	260	6	loc	loc-88751	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Place of manufacture (R)	260e	253	([Cairo] :	([Cairo] :	duplicate
												21
f	0	260	6	loc	loc-78671	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	al-Ṭibāʻah bi-Maṭābiʻ al-Muʼassasah al-ʻArabīyah lil-Ṭibāʻah wa-al-Nashr)	الطباعة بمطابع المؤسسة العربية للطباعة والنشر)	good
f	0	260	6	aco	aco-3453	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	al-Maṭbaʻah al-Tijārīyah)	المطبعة التجارية)	good
f	0	260	6	loc	loc-77651	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭbaʻat Dār al-Nashr al-Maghribīyah)	‏مطبعة دار النشر المغربية)‬	good
f	0	260	6	aco	aco-9383	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭbaʻat al-Qiddīs Jāwurjiyūs)	مطبعة القديس جاورجيوس)	good
f	0	260	6	loc	loc-26001	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	al-Maṭbaʻah wa-al-Wirāqah al-Waṭanīyah)	المطبعة والوراقة الوطنية)	good
f	0	260	6	loc	loc-9341	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭbaʻat Dār al-Nashr al-Sharqīyah)	‏مطبعة دار النشر الشرقية)‬	good
f	0	260	6	loc	loc-17731	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭbaʻat Umaymah)	‏مطبعة أميمة)‬	good
f	0	260	6	loc	loc-72021	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭābiʻ al-Dustūr al-Tijārīyah)	مطابع الدستور التجارية)	good
f	0	260	6	loc	loc-77691	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	(Sharikat Maṭābiʻ al-Sūdān lil-ʻUmlah)	(شركة مطابع السودان للعملة)	good
f	0	260	6	loc	loc-60161	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Sharikat Maṭābiʻ al-Sūdān lil-ʻUmlah al-Maḥdūdah)	‏شركة مطابع السودان للعملة المحدودة)‬	good
f	0	260	6	loc	loc-50421	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭbaʻat Īmān)	‏مطبعة إيمان)‬	good
f	0	260	6	loc	loc-85591	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Ṭūb Brīs)	طوب بريس)	good
f	0	260	6	loc	loc-10771	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭābiʻ al-Dawḥah al-Ḥadithah)	مطابع الدوحة الحديثة)	good
f	0	260	6	loc	loc-45441	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭābiʻ Dār al-Sharq)	مطابع دار الشرق)	good
f	0	260	6	loc	loc-63661	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭābiʻ al-Farazdaq al-Tijārīyah)	‏مطبعة الفرزدق التجارية)‬	good
f	0	260	6	loc	loc-52681	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	al-Muʼassasah al-Waṭanīyah lil-Funūn al-Maṭbaʻīyah, Waḥdat al-Raghāyah)	المؤسسة الوطنية للفنون المطبعية، وحدة الرغاية)	good
f	0	260	6	loc	loc-45771	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭbaʻat al-Najāḥ al-Jadīdah)	مطبعة النجاح الجديدة)	good
f	0	260	6	loc	loc-56491	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭbaʻat al-Sharq wa-Maktabatuhā)	مطبعة الشرق ومكتبتها)	good
f	0	260	6	loc	loc-79101	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	Maṭbaʻat al-Ūfsit al-Ḥadīthah)	مطبعة الأوفست الحديثة)	good
f	0	260	6	loc	loc-48511	dev	PUBLICATION, DISTRIBUTION, ETC. (IMPRINT) (R) - Manufacturer (R)	260f	244	al-Maṭbaʻah wa-al-Wirāqah al-Waṭanīyah)	المطبعة والوراقة الوطنية)	good
												22
c	0	264	6	aco	aco-1553	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	[between 1950 and 1956?]	[ما بين 1956 و 1960؟]	translation
c	0	264	6	loc	loc-81471	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1421 [2000 or 2001]	[2000 or 2001] 1421.	translation
c	0	264	6	aco	aco-3033	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1329 H. = 1911 M.	1329 هـ. = 1911 م.‪‪‪‪‪‪‪	good
c	0	264	6	loc	loc-5821	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1433 [2011 or 2012]	‏‪1433 [2011 or 2012]‬	translation
c	0	264	6	loc	loc-82801	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	2003 M.	2003 م.	translation
c	0	264	6	loc	loc-5881	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1434 [2012 or 2013]	1434 [2012 or 2013]	translation
c	0	264	6	aco	aco-4113	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	sanat 1925 Mīlādīyah.	سنة 1925 ميلادية.	good
c	0	264	6	aco	aco-3153	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1366 H. = 1947 M.	1366 هـ. = 1947 م.	good
c	0	264	6	aco	aco-833	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1345 H. = 1935 M.	1345 هـ. = 1935 م.	good
c	0	264	6	aco	aco-3193	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1334 H. = 1916 M.	1334 هـ. = 1916 م.	good
c	0	264	6	aco	aco-4523	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1296 H [1935]	1296 هـ [1935]	good
c	0	264	6	aco	aco-3873	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	sanat 1326 H. wa-sanat 1908 M.	سنة 1326 ه. وسنة 1908 م.	good
c	0	264	6	loc	loc-20211	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1310 [1892 or 1893]	‏1310 [1892 or 1893].‬	translation
c	0	264	6	loc	loc-64031	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1416 [1995 or 1996]	‏‪1416 [1995 or 1996]‬	translation
c	0	264	6	aco	aco-3103	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1323 H., [1905? M.]	1323 هـ.، [1905؟ م]‪‪‪‪‪‪‪	good
c	0	264	6	aco	aco-2713	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1368 H. = 1949 M.	1368 هـ. = 1949 م.	good
c	0	264	6	aco	aco-4023	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1357 H,1938 M.	1357 هـ،1938 م.	good
c	0	264	6	aco	aco-4293	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1351 Hijrīyah, 1932 Mīlādīyah.	1351 هجرية، 1932 ميلادية.	good
c	0	264	6	aco	aco-3913	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1353 H - 1925 M.	1353 ه - 1925 م..	good
c	0	264	6	aco	aco-2373	dev	PRODUCTION, PUBLICATION, DISTRIBUTION, MANUFACTURE, AND COPYRIGHT NOTICE (R) - Date of production, publication, distribution, manufacture, or copyright notice (R)	264c	202	1369 H., [1949? M.]	1369 [هـ.]، [1949؟ م.]	good
												23
t	0	700	0	aco	aco-8543	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Sukkardān al-sulṭān.	سكردان السلطان.	good
t	0	700	0	aco	aco-9363	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Fī ẓilāl al-Qurʼān.	في ظلال القرآن.	good
t	0	700	0	aco	aco-2153	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Irshād al-sārī li-sharḥ Ṣaḥīḥ al-Bukhārī.	إرشاد الساري لشرح صحيح البخاري.	good
t	0	700	0	aco	aco-8443	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Istibṣār fī-mā ikhtalafa min al-akhbār.	استبصار فيما اختلف من الاخبار.‎‎‎	good
t	0	700	0	aco	aco-6273	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Kināyah wa-al-taʻrīḍ.	كناية والتعريض.	good
t	0	700	0	loc	loc-30821	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Durr al-maknūn fī bayān aṣl wa-ḥaqīqat Harmajiddūn.	در المكنون في بيان أصل وحقيقة هرمجدون.	good
t	0	700	0	loc	loc-6581	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Durrat al-tījān wa-luqṭat al-luʼluʼ wa-al-marjān.	درة التيجان ولقطة اللؤلؤ والمرجان.	good
t	0	700	0	aco	aco-5883	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	ʻUqūd al-durrīyah.	عقود الدرية.	good
t	0	700	0	umich	umich-5171	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Muʻaddil al-ṣalāh.	معدل الصلاة.	good
t	0	700	0	aco	aco-9523	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Qaṣīdah al-hāʼiyah.	قصيدة الهائية.	good
t	0	700	0	aco	aco-10283	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Risālah al-dhahabīyah.	رسالة الذهبية.	good
t	0	700	0	loc	loc-8911	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Taʼrīkh al-tashrīʻ.	تاريخ التشريع.	good
t	0	700	0	loc	loc-78161	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Masāʼil.	‏مسائل.‏	good
t	0	700	0	loc	loc-69181	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Musʻifat al-ḥukkām ʻalá al-aḥkām.	مسعفة الحكام على الأحكم.	good
t	0	700	0	umich	umich-321	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Mulakhkhaṣ fī al-hayʾah.	ملخص في الهيئة.	good
t	0	700	0	loc	loc-88261	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Works.	أعمال.	translation
t	0	700	0	aco	aco-4193	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Iʻlān bi-takmīl Mawrid al-ẓamʼān.	اعلان بتكميل مورد الظمآن.	good
t	0	700	0	loc	loc-73141	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Alfīyah fī muṣṭalaḥ al-ḥadīth.	ألفية في مصطلح الحديث.	good
t	0	700	0	loc	loc-31161	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Jubrān fī ḍawʼ al-muʼaththirāt al-Hindīyah wa-al-Tiyūzūfīyah.	جبران في ضوع المؤثرات الهندية والتيوزوفية.	good
t	0	700	0	aco	aco-8873	dev	ADDED ENTRY--PERSONAL NAME (R) - Title of a work (NR)	700t	199	Sharḥ Qaṣīdah al-nūnīyah.	شرح قصيدة النونية.‎‎	good
												24
v	0	490	9	loc	loc-78731	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	raqm 29	رقم 29	good
v	0	490	9	loc	loc-12641	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-kitāb 1.	‏الكتاب 1.	good
v	0	490	9	loc	loc-51911	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-ḥalqah 4.	الحلقة 4.	good
v	0	490	9	aco	aco-4603	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-Ḥalaqah 1	‏الحلقة 1	good
v	0	490	9	loc	loc-80351	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-mujallad 13	المجلد 13	good
v	0	490	9	loc	loc-26831	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-ʻadad 160	العدد 160	good
v	0	490	9	loc	loc-7361	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	iṣdār raqm 20	‏iṣdār raqm 20	good
v	0	490	9	loc	loc-9281	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	raqm 6	رقم 6	good
v	0	490	9	loc	loc-22581	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-ʻadad 743	العدد 743	good
v	0	490	9	loc	loc-57891	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-kitāb raqm 5	الكتاب رقم 5	good
v	0	490	9	loc	loc-50261	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	raqm 29.	‏رقم 29.‏	good
v	0	490	9	loc	loc-4731	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	raqm 2	رقم 2	good
v	0	490	9	loc	loc-57511	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-juzʼ al-khāmis	‏al-juzʼ al-khāmis	good
v	0	490	9	loc	loc-67051	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-ʻadad 9	العدد 9	good
v	0	490	9	loc	loc-46891	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-juzʼ 2.	الجزء 2.	good
v	0	490	9	aco	aco-1073	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-risālah al-khāmisah	الرسالة الخامسة	good
v	0	490	9	loc	loc-51721	dev	SERIES STATEMENT (R) - Volume number/sequential designation  (R)	490v	183	al-juzʼ 1	الجزء                                          1	good
